Column1,Column2,Column3,Column4,Column5,Column6
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,peachroot,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,pêcher africain,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,peyae biasa,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,sarcocephalus latifolius,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,sierra leone peach,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,sierra leone-peach,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,supaka,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,tafashia,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,tafashia. ,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,telede,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,tshofa tshuru,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,woacroolie root,common
wcs133213,Rubiaceae,Nauclea latifolia,Sm.,wuacruli,common
wcs133248,Rubiaceae,Nauclea officinalis,(Pierre ex Pit.) Merr. & Chun,xiong dan mu ,common
wcs133249,Rubiaceae,Nauclea orientalis,(L.) L.,bak mee,common
wcs133249,Rubiaceae,Nauclea orientalis,(L.) L.,kanluang,common
wcs133249,Rubiaceae,Nauclea orientalis,(L.) L.,leichhardt (pine),common
wcs133249,Rubiaceae,Nauclea orientalis,(L.) L.,nellane,common
wcs133249,Rubiaceae,Nauclea orientalis,(L.) L.,nellani,common
wcs133313,Rubiaceae,Nauclea subdita,(Korth.) Steud.,bengkal,common
wcs133374,Rubiaceae,Neanotis decipiens,(Hook.f.) W.H.Lewis,aathusirunellipatchilai,common
wcs133377,Rubiaceae,Neanotis gracilis,(Hook.f.) W.H.Lewis,sim ghans,common
wcs133386,Rubiaceae,Neanotis indica,(DC.) W.H.Lewis,aatumallipatchilai,common
wcs133386,Rubiaceae,Neanotis indica,(DC.) W.H.Lewis,nermallipatchilai,common
wcs133404,Rubiaceae,Neanotis rheedei,(Wight & Arn.) W.H.Lewis,tsjeru-talu-dama,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,banbiri,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,bangaja,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,biri,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,danta biri,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,gobre kath,common
wcs133783,Rubiaceae,Neohymenopogon parasiticus,(Wall.) Bennet,hansaraj,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,acokari,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,arattam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,ashokari,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,atappan,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,atappi,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,attutek,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,attutekka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,attuttekka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,bale,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,burflower-tree,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cadamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cakka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,camuttira,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,camuttirappalai,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,chakka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cokari,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,common bur-flower-tree,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cowdeyal,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cumam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cumpul,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,cumpulimaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dasa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,deva,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dharakadambah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dhara-kadambo,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dharkalambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dharujakaur,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,dhulikadambah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,girikadambakah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,haldee,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,halipriya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,halipriyah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,haridra,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,haripriya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,holiptiya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,indulam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intulam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intulamaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intumaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intumari,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intumarimaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,intuvalam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,jala,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadabolige,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadaga,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadaha,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadahada,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadaimba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadamb,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambakamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambal,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadamba mara,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadamba nipo,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambaryya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadamba (stem bark),common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambe,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambole,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadambu needam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadapa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadappai,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadapu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadava,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadaval,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadavala,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadavara,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kaddabailu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadimi,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadimi chettu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadubale,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadubalige,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kaduve,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadvala,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kadwal,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kalamb,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kalampam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kapam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,karanapurakkiyam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,karnapuraka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,karnapurakam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampacivam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampai,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampamaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katampu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katappai,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katappam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katarvayura,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katousjaka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,katou-tsjaka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kattuccakka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kattuchakka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kedam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kodum,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kokalamaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kokali,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kola aiyila,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kolayilal,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kuccitam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kutsitangah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,kuyilenamaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,lalanapriya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,laran,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,leichhardt-pine,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,magulikarimi,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,mahadhya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,makatturumam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,maraam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,marakatampam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,maram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,mogulukadimi,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nadija,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,neirumavinamara,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nhiv,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nipa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nipah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nipam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nipamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nirmavina,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nripalakadambamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,nrypalakadambamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,paratiki,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,peddakamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,peddakambo,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,peddasoko,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,pirettam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,potuli,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,potulimaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,pravrishenya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,prenkhanamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,priya,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,priyaka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,priyakah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,priyakamu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,priyka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rajakadambah,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,roghu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudraksha,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudrakshakadamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudrakshakamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudrakshambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudrakshkamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,rudrakshra,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,ruttiratcakatampu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,shakka,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,shatpadeshta,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,sidhupushpa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,sisupala,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,surabhi,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,tacavirutcam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,tarakatampam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,tarakatampamaram,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,tipam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellacadambe,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellacadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellai kadambam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellai kadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellai katampu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellaikhadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellaikkadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellaikkatampai,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellaikkatampu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vella-kadamba,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vella kadambu,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vellakatampa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vicalam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,viruttaputpam,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vrittapushpa,common
wcs133819,Rubiaceae,Neolamarckia cadamba,(Roxb.) Bosser,vṛtta puṣpa,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,apathyada mara,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,arisina thaega,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,atuthekku,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,begada,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,dhaaruja kaare,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,ela bakmee,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,embul bakmee,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,etthakada,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,hellthaega,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,helthige,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kaada balige,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadahada mara,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadam,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadamb,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadamba,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadambakamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadamba mara,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadambamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadambe,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadambha,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadambu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kada pode,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadavala,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadayaala,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadimi,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kaduve,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kadwal,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kathambu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kodawaala,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kodeyaala,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kodivaala,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,kodom,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,mogulu kadimi,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,neepamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,neeronje,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,neerpaala kadambamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,nhiv,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,peddakambo,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,prenkhanamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,priyakamu,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,rudraakshakamba,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,ඇඹුල් බක්මී,common
wcs133994,Rubiaceae,Neonauclea purpurea,(Roxb.) Merr.,එළ බක්මී,common
wcs135216,Rubiaceae,Nernstia mexicana,(Zucc. & Mart. ex DC.) Urb.,hoja de jalapa,common
wcs135724,Rubiaceae,Nostolachma densiflora,(Blume) Bakh.f.,kopi hutan,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,ahnao,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,anavu,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,arruvanci,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,attavanji,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,attuobanji,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,attuvanji,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,attu vanji,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,holehalasu,common
wcs136685,Rubiaceae,Ochreinauclea missionis,(Wall. ex G.Don) Ridsdale,phuga,common
wcs137431,Rubiaceae,Octotropis travancorica,Bedd.,kaatuvalipatchilai,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,cè gōu jí ,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,damanpapar,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,daman paper,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,daman-paper,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,daman pappar,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,diamond flower,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,hutcchu nelabevu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kallasabatrasige,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kallu sabbasige,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kallu sabseege,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kattucayaver,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,khetpapra,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,ksetraparpatra,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kshaethra parpaata,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,kshetraparpata,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,pappan,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,pappanpuntu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,papti,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parapata,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,paripaata,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpadagam,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpat,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpata,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpatagam,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpatah,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpata hullu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpataka,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpatakah,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpatakam,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parpato,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parppatakam,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,parppatakappullu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,phapti,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,piringo,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,pitpapra,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,poripath,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,urki gida,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,vernela-vemu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,verrinelavemu,common
wcs138322,Rubiaceae,Oldenlandia corymbosa,L.,wal pathpadagam,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,chayaparpatika,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,chiriveru,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,daman-paper,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,kaag purale,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,kallasabatrasige,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,kattuk kottamalli,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,nonnanampullu,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,oldenlandia,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,paper-bhed,common
wcs138441,Rubiaceae,Oldenlandia herbacea,(L.) Roxb.,parpadagam,common
