org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO31118	Gordonia chrysandra	Species	n.a.	n.a.	n.a.	n.a.	gordonia chrysandra 	79255	Gordonia	27065	Theaceae	33090	Viridiplantae	2759	Eukaryota
NPO28334	Pyrola decorata	Species	642527	n.a.	n.a.	642527	Pyrola decorata	13650	Pyrola	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO41868	A new engineered strain of Escherichia coli BW25113(DE3) [ipdC yahK aroFfbrpheAfbr; ∆feaB]	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO25933	Elysia rufescens	Species	380559	n.a.	n.a.	380559	Elysia rufescens	71493	Elysia	71492	Placobranchidae	33208	Metazoa	2759	Eukaryota
NPO11877	Penicillium herquei	Species	69774	n.a.	n.a.	69774	Penicillium herquei	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO14565	Strychnos froesii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	26496	Strychnos	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2848	Ipomoea batatas	Species	4120	n.a.	n.a.	4120	Ipomoea batatas	4119	Ipomoea	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO17263	Mimosa diplotricha	Species	512270	n.a.	n.a.	512270	Mimosa diplotricha	21013	Mimosa	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO9372	Hypericum yezoense	Species	282561	n.a.	n.a.	282561	Hypericum yezoense	55962	Hypericum	629714	Hypericaceae	33090	Viridiplantae	2759	Eukaryota
NPO9784	Cyclobium spp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO7664	Pseudocedrela kotschyi	Species	356281	n.a.	n.a.	356281	Pseudocedrela kotschyi	356280	Pseudocedrela	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO9325	Dalbergia volubilis	Species	1544813	n.a.	n.a.	1544813	Dalbergia volubilis	53862	Dalbergia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO24862	Cyclopia intermedia	Species	384038	n.a.	n.a.	384038	Cyclopia intermedia	70072	Cyclopia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO29409	Oenothera laciniata	Species	238288	n.a.	n.a.	238288	Oenothera laciniata	3939	Oenothera	3934	Onagraceae	33090	Viridiplantae	2759	Eukaryota
NPO3983	Piper futokadsura	Species	n.a.	n.a.	n.a.	n.a.	n.a.	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO2104	Callicarpa pentandra	Species	536990	n.a.	n.a.	536990	Callicarpa pentandra	21922	Callicarpa	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO13630	Lawsonia alba	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1091138	Lawsonia	110015	Anthribidae	33208	Metazoa	2759	Eukaryota
NPO22337	Garcinia dulcis	Species	231905	n.a.	n.a.	231905	Garcinia dulcis	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO23736	Myrsine africana	Species	59982	n.a.	n.a.	59982	Myrsine africana	59981	Myrsine	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO17793	Parkia javanica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	53911	Parkia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO25583	Beta vulgaris	Species	161934	n.a.	n.a.	161934	Beta vulgaris	3554	Beta	1804623	Chenopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2345	Coriandrum sativum	Species	4047	n.a.	n.a.	4047	Coriandrum sativum	4046	Coriandrum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10273	Dictyota flabellata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	2875	Dictyota	2874	Dictyotaceae	n.a.	n.a.	2759	Eukaryota
NPO30676	Merwilla plumbea	Species	n.a.	n.a.	n.a.	n.a.	merwilla plumbea 	82064	Merwilla	44985	Hyacinthaceae	33090	Viridiplantae	2759	Eukaryota
NPO5799	Streptomyces chryseus	Species	68186	n.a.	n.a.	68186	Streptomyces chryseus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO4528	Penicillium lapatayae	Species	1506168	n.a.	n.a.	1506168	Penicillium lapatayae	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO33109	arundina gramnifolia	Species	n.a.	n.a.		n.a.	n.a.	78702	Arundina	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO6836	Alpinia blepharocalyx	Species	105668	n.a.	n.a.	105668	Alpinia blepharocalyx	94326	Alpinia	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO41960	A new engineered strain of Nicotiana benthamiana [Phex30848 (2-ODD); Phex32688 (CYP); Phex13114 (OMT1, previously tested); Phex359 (PPO); Phex34339 (PPO); Phex524 (CYP71CU1); Phex15199 (CYP)]	Strain	n.a.	n.a.	n.a.	n.a.	Nicotiana benthamiana	4085	Nicotiana	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO21582	Manihot esculenta	Species	3983	n.a.	n.a.	3983	Manihot esculenta	3982	Manihot	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO9571	Pseudobrickellia brasiliensis	Species	1745139	n.a.	n.a.	1745139	Pseudobrickellia brasiliensis	1745137	Pseudobrickellia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO28702	Cyclolepis genistoides	Species	496609	n.a.	n.a.	496609	Cyclolepis genistoides	496608	Cyclolepis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO33418	Phoma sp. NRRL 25697	Species	696192	n.a.		696192	Phoma sp. NRRL 25697	37463	Phoma	683158	Didymellaceae	4751	Fungi	2759	Eukaryota
NPO21700	Capsicum tetragonum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4071	Capsicum	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO28981	Cavicularia densa	Species	269524	n.a.	n.a.	269524	Cavicularia densa	269523	Cavicularia	122623	Blasiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14662	Lomatia longifolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	54944	Lomatia	4328	Proteaceae	33090	Viridiplantae	2759	Eukaryota
NPO13966	Coccinella septempunctata	Species	41139	n.a.	n.a.	41139	Coccinella septempunctata	41138	Coccinella	7080	Coccinellidae	33208	Metazoa	2759	Eukaryota
NPO27890	Russula cyanoxantha	Species	5403	n.a.	n.a.	5403	Russula cyanoxantha	5402	Russula	5401	Russulaceae	4751	Fungi	2759	Eukaryota
NPO23527	Croton laevigatus	Species	1336182	n.a.	n.a.	1336182	Croton laevigatus	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO29146	Polygonatum kingianum	Species	261420	n.a.	n.a.	261420	Polygonatum kingianum	16195	Polygonatum	40552	Asparagaceae	33090	Viridiplantae	2759	Eukaryota
NPO119	Cyperus alopecuroides	Species	1234173	n.a.	n.a.	1234173	Cyperus alopecuroides	4610	Cyperus	4609	Cyperaceae	33090	Viridiplantae	2759	Eukaryota
NPO17850	Torreya grandis	Species	58047	n.a.	n.a.	58047	Torreya grandis	50188	Torreya	25623	Taxaceae	33090	Viridiplantae	2759	Eukaryota
NPO16500	Byssochlamys spectabilis	Species	264951	n.a.	n.a.	264951	Byssochlamys spectabilis	5092	Byssochlamys	1131624	Thermoascaceae	4751	Fungi	2759	Eukaryota
NPO5769	Neviusia alabamensis	Species	32235	n.a.	n.a.	32235	Neviusia alabamensis	23192	Neviusia	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO33647	Streptomyces sp. CNS284	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1883	Streptomyces	2062	Streptomycetaceae	n.a.		2	Bacteria
NPO19622	Euphorbia marginata	Species	28955	n.a.	n.a.	28955	Euphorbia marginata	3990	Euphorbia	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO21476	Pterogorgia kallos	Species	n.a.	n.a.	n.a.	n.a.	n.a.	204321	Pterogorgia	37506	Gorgoniidae	33208	Metazoa	2759	Eukaryota
NPO23473	Cinnamomum kotoense	Species	1132458	n.a.	n.a.	1132458	Cinnamomum kotoense	13428	Cinnamomum	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO3530	Myroxylon spp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	53905	Myroxylon	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO18571	Drypetes roxburghii	Species	28504	n.a.	n.a.	28504	Drypetes roxburghii	20145	Drypetes	233879	Putranjivaceae	33090	Viridiplantae	2759	Eukaryota
NPO25894	Diploknema butyracea	Species	233684	n.a.	n.a.	233684	Diploknema butyracea	233683	Diploknema	3737	Sapotaceae	33090	Viridiplantae	2759	Eukaryota
NPO20779	Garcinia hombroniana	Species	180107	n.a.	n.a.	180107	Garcinia hombroniana	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO3904	Casearia esculenta	Species	n.a.	n.a.	n.a.	n.a.	n.a.	112816	Casearia	3688	Salicaceae	33090	Viridiplantae	2759	Eukaryota
NPO7943	Micromelum tephrocarpum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	68549	Micromelum	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO41702	Escherichia coli strain B-4-HBA3 [ubiC]	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO33568	Caryopteris mongolica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41385	Caryopteris	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO12821	Geigeria ornativa	Species	56528	n.a.	n.a.	56528	Geigeria ornativa	56527	Geigeria	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO15448	Chrysothamnus parryi	Species	n.a.	n.a.	n.a.	n.a.	n.a.	71038	Chrysothamnus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1305	Eriophyllum confertiflorum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	149423	Eriophyllum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1168	Euphorbia sikkimensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	1334272	Euphorbia	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO40411	Malbranchea circinata	Species	465702	n.a.	n.a.	465702	[Malbranchea] circinata	5040	Malbranchea	37240	Myxotrichaceae	4751	Fungi	2759	Eukaryota
NPO22513	Decaisnella thyridioides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Decaisnella	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO28916	Ptychanthus striatus	Species	203655	n.a.	n.a.	203655	Ptychanthus striatus	203654	Ptychanthus	65055	Lejeuneaceae	33090	Viridiplantae	2759	Eukaryota
NPO26202	Loranthus pentandrus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	50141	Loranthus	3963	Loranthaceae	33090	Viridiplantae	2759	Eukaryota
NPO14586	Baccharis crispa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41487	Baccharis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO25472	Garcinia cowa	Species	180103	n.a.	n.a.	180103	Garcinia cowa	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO4960	Garrya elliptica	Species	4288	n.a.	n.a.	4288	Garrya elliptica	4287	Garrya	4286	Garryaceae	33090	Viridiplantae	2759	Eukaryota
NPO28049	Piper callosum	Species	538245	n.a.	n.a.	538245	Piper callosum	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO31297	Pseudoalteromonas bromoutilis	Species	n.a.	n.a.	n.a.	n.a.	pseudoalteromonas bromoutilis	53246	Pseudoalteromonas	267888	Pseudoalteromonadaceae	n.a.	n.a.	2	Bacteria
NPO24003	Argemone alba	Species	n.a.	n.a.	n.a.	n.a.	n.a.	54795	Argemone	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO11914	Phallusia nigra	Species	569429	n.a.	n.a.	569429	Phallusia nigra	56696	Phallusia	30274	Ascidiidae	33208	Metazoa	2759	Eukaryota
NPO26316	Pleurophycus gardneri	Species	309362	n.a.	n.a.	309362	Pleurophycus gardneri	309361	Pleurophycus	2887	Alariaceae	n.a.	n.a.	2759	Eukaryota
NPO41474	Saccharomyces cerevisiae + Escherichia coli	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO32739	pancratium littorale	Species	n.a.	n.a.		n.a.	n.a.	82238	Pancratium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO7369	Antennaria canadensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	293542	Antennaria	41073	Carabidae	33208	Metazoa	2759	Eukaryota
NPO12873	Tessaria absinthioides	Species	1548622	n.a.	n.a.	1548622	Tessaria absinthioides	313941	Tessaria	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO8328	Scaphium lychnophorum	Species	190248	n.a.	n.a.	190248	Scaphium lychnophorum	190247	Scaphium	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO33396	Epicoccum sp. HS-1	Species	1030275	n.a.		1030275	Epicoccum sp. HS-1	104397	Epicoccum	683158	Didymellaceae	4751	Fungi	2759	Eukaryota
NPO20275	Juniperus sabina	Species	224740	n.a.	n.a.	224740	Juniperus sabina	13100	Juniperus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO41973	A new engineered strain of Saccharomyces cerevisiae [10-gene cluster]	Strain	n.a.	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO2848	Ipomoea batatas	Species	4120	n.a.	n.a.	4120	Ipomoea batatas	4119	Ipomoea	4118	Convolvulaceae	33090	Viridiplantae	2759	Eukaryota
NPO20621	Vicia variabilis	Species	1527546	n.a.	n.a.	1527546	Vicia variabilis	3904	Vicia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO23349	Holothuria pervicax	Species	n.a.	n.a.	n.a.	n.a.	n.a.	7684	Holothuria	7683	Holothuriidae	33208	Metazoa	2759	Eukaryota
NPO24522	Sepia officinalis	Species	6610	n.a.	n.a.	6610	Sepia officinalis	6609	Sepia	6608	Sepiidae	33208	Metazoa	2759	Eukaryota
NPO18640	Tectona grandis	Species	41396	n.a.	n.a.	41396	Tectona grandis	41395	Tectona	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO525	Cimicifuga racemosa	Species	64040	n.a.	n.a.	64040	Actaea racemosa	46988	Actaea	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO25912	Leontice smirnowii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	168832	Leontice	41773	Berberidaceae	33090	Viridiplantae	2759	Eukaryota
NPO32863	colletotrichum sp.	Species	34409	n.a.		34409	Colletotrichum sp.	5455	Colletotrichum	681950	Glomerellaceae	4751	Fungi	2759	Eukaryota
NPO1029	Vernonia jalcana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	13753	Vernonia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO4624	Agathosma dielsiana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	378919	Agathosma	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO21666	Pinus maritime	Species	n.a.	n.a.	n.a.	n.a.	n.a.	139271	Pinus	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO4499	Aglaia formosana	Species	697035	n.a.	n.a.	697035	Aglaia formosana	201006	Aglaia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO24051	Gymnomitrion concinnatum	Species	209793	n.a.	n.a.	209793	Gymnomitrion concinnatum	209792	Gymnomitrion	209791	Gymnomitriaceae	33090	Viridiplantae	2759	Eukaryota
NPO2950	Artemisia saissanica	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO25139	Cocculus sarmentosus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	13440	Cocculus	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO17301	Mammillaria coronata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	130139	Mammillaria	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO21775	Zilla spinosa	Species	127626	n.a.	n.a.	127626	Zilla spinosa	127625	Zilla	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14439	Marasmius oreades	Species	181124	n.a.	n.a.	181124	Marasmius oreades	34448	Marasmius	654128	Marasmiaceae	4751	Fungi	2759	Eukaryota
NPO7656	Pachyrhizus tuberosus	Species	205481	n.a.	n.a.	205481	Pachyrhizus tuberosus	109170	Pachyrhizus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO30477	Bacillus sp.	Species	n.a.	n.a.	n.a.	n.a.	bacillus sp. 	55087	Bacillus	55086	Bacillidae	33208	Metazoa	2759	Eukaryota
NPO6508	Dendrilla cactos	Species	n.a.	n.a.	n.a.	n.a.	n.a.	563157	Dendrilla	119425	Darwinellidae	33208	Metazoa	2759	Eukaryota
NPO22826	Buxus rolfei	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4001	Buxus	4000	Buxaceae	33090	Viridiplantae	2759	Eukaryota
NPO1141	Citrus sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	2706	Citrus	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO15069	Csitus ladaniferus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO18106	Mitrephora vulpina	Species	n.a.	n.a.	n.a.	n.a.	n.a.	235759	Mitrephora	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO3524	Endothia longirostris	Species	n.a.	n.a.	n.a.	n.a.	n.a.	73124	Endothia	399129	Cryphonectriaceae	4751	Fungi	2759	Eukaryota
NPO20078	Baccharis salicina	Species	1573918	n.a.	n.a.	1573918	Baccharis salicina	41487	Baccharis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO17106	Phyllanthus discoides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	634324	Phyllanthus	1673678	Leiothrichidae	33208	Metazoa	2759	Eukaryota
NPO16099	Penstemon newberryi	Species	230066	n.a.	n.a.	230066	Penstemon newberryi	69923	Penstemon	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO32711	garcinia esculenta	Species	n.a.	n.a.		n.a.	n.a.	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO29847	Reynoutria sachalinensis	Species	76036	n.a.	n.a.	76036	Fallopia sachalinensis	76024	Fallopia	3615	Polygonaceae	33090	Viridiplantae	2759	Eukaryota
NPO6640	Oleum ocimi gratissimi	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO24893	Polyalthia nemoralis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	105756	Polyalthia	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO11753	Sideroxylon foetidissimum	Species	55368	n.a.	n.a.	55368	Sideroxylon foetidissimum	55367	Sideroxylon	3737	Sapotaceae	33090	Viridiplantae	2759	Eukaryota
NPO10708	Colchicum kesselringii	Species	481257	n.a.	n.a.	481257	Colchicum kesselringii	13444	Colchicum	41218	Colchicaceae	33090	Viridiplantae	2759	Eukaryota
NPO25348	Metapochonia suchlasporia	Species	132136	n.a.	n.a.	132136	Metapochonia suchlasporia	1647406	Metapochonia	34397	Clavicipitaceae	4751	Fungi	2759	Eukaryota
NPO17013	Laurencia gracilis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	99900	Laurencia	2803	Rhodomelaceae	n.a.	n.a.	2759	Eukaryota
NPO21171	Rubus thibetanus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	23216	Rubus	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO12565	Hypericum polyanthemum	Species	1341051	n.a.	n.a.	1341051	Hypericum polyanthemum	55962	Hypericum	629714	Hypericaceae	33090	Viridiplantae	2759	Eukaryota
NPO28566	Calceolaria lepida	Species	n.a.	n.a.	n.a.	n.a.	n.a.	86658	Calceolaria	155890	Calceolariaceae	33090	Viridiplantae	2759	Eukaryota
NPO20922	Colutea arborescens	Species	47649	n.a.	n.a.	47649	Colutea arborescens	47648	Colutea	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO32653	helichrysum italicum ssp. microphyllum	Species	n.a.	n.a.		n.a.	n.a.	59430	Helichrysum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO22886	Steganotaenia araliacea	Species	59178	n.a.	n.a.	59178	Steganotaenia araliacea	59177	Steganotaenia	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20200	Strychnos ngouniensis	Species	1040906	n.a.	n.a.	1040906	Strychnos ngouniensis	26496	Strychnos	26468	Loganiaceae	33090	Viridiplantae	2759	Eukaryota
NPO7812	Alhagi persarum	Species	759841	n.a.	n.a.	759841	Alhagi persarum	47036	Alhagi	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO23234	Ageratum conyzoides	Species	68299	n.a.	n.a.	68299	Ageratum conyzoides	55597	Ageratum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO972	Streptomyces ramulosus	Species	47762	n.a.	n.a.	47762	Streptomyces ramulosus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO20026	Senecio callosus	Species	462508	n.a.	n.a.	462508	Senecio callosus	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO9427	Lemna minor	Species	4472	n.a.	n.a.	4472	Lemna minor	4469	Lemna	4454	Araceae	33090	Viridiplantae	2759	Eukaryota
NPO9598	Psorospermum adamauense	Species	n.a.	n.a.	n.a.	n.a.	n.a.	999533	Psorospermum	629714	Hypericaceae	33090	Viridiplantae	2759	Eukaryota
NPO31469	Melicope spp	Species	n.a.	n.a.	n.a.	n.a.	melicope spp. 	77014	Melicope	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO19669	Papaver album	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3468	Papaver	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO30031	Siegesbeckia pubescens	Species	714499	n.a.	n.a.	714499	Sigesbeckia pubescens	183075	Sigesbeckia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO41315	Saccharomyces cerevisiae YS58	Strain	n.a.	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO5789	Ocotea acutangula	Species	n.a.	n.a.	n.a.	n.a.	n.a.	63801	Ocotea	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO25504	Streptomyces rutgersensis	Species	53451	n.a.	n.a.	53451	Streptomyces rutgersensis	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO33092	ferula lycia	Species	n.a.	n.a.		n.a.	n.a.	52470	Ferula	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO17777	Helianthus tuberosus	Species	4233	n.a.	n.a.	4233	Helianthus tuberosus	4231	Helianthus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO2417	Xylaria longiana	Species	1033816	n.a.	n.a.	1033816	Xylaria longiana	37991	Xylaria	37990	Xylariaceae	4751	Fungi	2759	Eukaryota
NPO7559	Albizia adianthifolia	Species	992633	n.a.	n.a.	992633	Albizia adianthifolia	3812	Albizia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO2742	Hypecoum sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	38926	Hypecoum	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO15684	Bipolaris maydis	Species	5016	n.a.	n.a.	5016	Bipolaris maydis	33194	Bipolaris	28556	Pleosporaceae	4751	Fungi	2759	Eukaryota
NPO40064	Castanopsis sieboldii	Species	115717	n.a.	n.a.	115717	Castanopsis sieboldii	114815	Castanopsis	3503	Fagaceae	33090	Viridiplantae	2759	Eukaryota
NPO6038	Acanthamoeba culbertsoni	Species	43142	n.a.	n.a.	43142	Acanthamoeba culbertsoni	5754	Acanthamoeba	33677	Acanthamoebidae	n.a.	n.a.	2759	Eukaryota
NPO14882	Collariella gracilis	Species	1934371	n.a.	n.a.	1934371	Collariella gracilis	1934365	Collariella	35718	Chaetomiaceae	4751	Fungi	2759	Eukaryota
NPO12371	Artocarpus nobilis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3488	Artocarpus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO27570	Paederia foetida	Species	60087	n.a.	n.a.	60087	Paederia foetida	60086	Paederia	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10581	Allium erubescens	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO16512	Galium uliginosum	Species	715724	n.a.	n.a.	715724	Galium uliginosum	25168	Galium	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO41933	A new engineered strain of Corynebacterium glutamicum [PcPS]	Strain	n.a.	n.a.	n.a.	n.a.	Corynebacterium glutamicum	1716	Corynebacterium	1653	Corynebacteriaceae	n.a.	n.a.	2	Bacteria
NPO1727	Clusia nemorosa	Species	180924	n.a.	n.a.	180924	Clusia nemorosa	72403	Clusia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10715	Fibraurea tinctoria	Species	461588	n.a.	n.a.	461588	Fibraurea tinctoria	461587	Fibraurea	3455	Menispermaceae	33090	Viridiplantae	2759	Eukaryota
NPO33018	clitocybe clavipes	Species	n.a.	n.a.		n.a.	n.a.	50966	Clitocybe	5351	Tricholomataceae	4751	Fungi	2759	Eukaryota
NPO29244	Parmelia flavescentireagens	Species	n.a.	n.a.	n.a.	n.a.	n.a.	87260	Parmelia	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO4171	Isolona pilosa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	49749	Isolona	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO13715	Bertya dimerostigma	Species	n.a.	n.a.	n.a.	n.a.	n.a.	316912	Bertya	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO7073	Prorocentrum maculosum	Species	72680	n.a.	n.a.	72680	Prorocentrum maculosum	2944	Prorocentrum	2943	Prorocentraceae	n.a.		2759	Eukaryota
NPO5884	Coffea vianneyi	Species	339941	n.a.	n.a.	339941	Coffea vianneyi	13442	Coffea	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
